"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2015","136.61","137.38","139.84","136.23","4.61M","-1.04%"
"12/08/2015","138.05","138.28","139.06","137.53","3.91M","-1.07%"
"12/07/2015","139.55","140.16","140.41","138.81","3.28M","-0.63%"
"12/04/2015","140.43","138.09","141.02","137.99","4.57M","1.09%"
"12/03/2015","138.92","140.10","140.73","138.19","5.91M","-0.56%"
"12/02/2015","139.70","140.93","141.21","139.50","3.73M","-1.12%"
"12/01/2015","141.28","139.58","141.40","139.58","4.20M","1.33%"
"11/30/2015","139.42","138.61","139.90","138.52","4.55M","0.69%"
"11/27/2015","138.46","138.00","138.81","137.21","1.42M","0.33%"
"11/25/2015","138.00","138.37","138.43","137.38","3.24M","-0.43%"
"11/24/2015","138.60","137.65","139.34","137.31","3.41M","0.10%"
"11/23/2015","138.46","138.53","138.87","137.12","5.14M","-0.03%"
"11/20/2015","138.50","137.37","138.91","137.25","5.18M","1.29%"
"11/19/2015","136.74","136.21","137.74","136.01","4.75M","0.68%"
"11/18/2015","135.82","134.79","135.91","134.26","4.15M","1.49%"
"11/17/2015","133.82","134.22","134.82","133.31","2.82M","0.08%"
"11/16/2015","133.71","131.79","134.09","131.79","4.19M","1.49%"
"11/13/2015","131.75","132.95","133.00","131.65","4.61M","-0.97%"
"11/12/2015","133.04","134.70","134.70","133.01","4.70M","-1.47%"
"11/11/2015","135.02","136.09","136.20","134.50","3.16M","-0.33%"
"11/10/2015","135.47","135.36","135.74","134.12","4.52M","0.12%"
"11/09/2015","135.31","137.92","138.08","134.88","8.08M","-2.13%"
"11/06/2015","138.25","138.60","139.55","137.87","4.74M","-1.17%"
"11/05/2015","139.89","141.61","142.38","139.63","5.10M","-1.23%"
"11/04/2015","141.63","142.55","142.65","141.30","3.52M","-0.18%"
"11/03/2015","141.88","140.02","142.80","139.90","4.35M","1.08%"
"11/02/2015","140.37","140.50","140.52","139.57","3.82M","0.21%"
"10/30/2015","140.08","140.44","141.33","139.90","3.98M","-0.33%"
"10/29/2015","140.55","140.36","140.82","139.02","3.71M","-0.20%"
"10/28/2015","140.83","137.92","141.23","137.50","8.51M","2.15%"
"10/27/2015","137.86","143.51","143.83","137.33","15.01M","-4.04%"
"10/26/2015","143.66","144.75","145.00","143.21","3.49M","-0.70%"
"10/23/2015","144.68","144.61","145.49","143.70","5.37M","0.41%"
"10/22/2015","144.09","141.74","145.07","141.62","5.58M","2.25%"
"10/21/2015","140.92","140.25","142.66","139.30","7.13M","0.20%"
"10/20/2015","140.64","142.49","142.88","140.27","16.03M","-5.75%"
"10/19/2015","149.22","149.85","149.97","148.38","7.95M","-0.78%"
"10/16/2015","150.39","150.45","151.20","149.26","3.48M","0.20%"
"10/15/2015","150.09","150.91","151.24","148.58","3.48M","0.05%"
"10/14/2015","150.01","149.60","150.65","149.02","3.35M","0.26%"
"10/13/2015","149.62","150.78","150.78","149.18","3.92M","-1.01%"
"10/12/2015","151.14","152.40","152.58","150.85","3.23M","-0.82%"
"10/09/2015","152.39","152.46","153.15","151.27","3.53M","0.07%"
"10/08/2015","152.28","149.69","153.02","149.29","4.79M","1.46%"
"10/07/2015","150.09","150.04","150.73","148.86","2.99M","0.88%"
"10/06/2015","148.78","149.06","150.15","148.49","3.02M","-0.17%"
"10/05/2015","149.04","145.82","149.89","145.82","5.13M","3.08%"
"10/02/2015","144.58","141.05","144.59","140.56","3.05M","0.69%"
"10/01/2015","143.59","145.31","145.67","141.59","3.88M","-0.95%"
"09/30/2015","144.97","143.69","145.71","143.66","3.95M","1.75%"
"09/29/2015","142.47","141.99","142.66","141.15","4.76M","-0.04%"
"09/28/2015","142.52","144.42","145.38","142.47","4.32M","-1.99%"
"09/25/2015","145.42","145.55","146.27","144.53","3.47M","0.70%"
"09/24/2015","144.41","142.60","145.07","141.95","3.28M","0.52%"
"09/23/2015","143.66","144.21","144.57","142.75","2.67M","-0.53%"
"09/22/2015","144.43","144.62","145.06","143.77","3.56M","-1.40%"
"09/21/2015","146.48","145.39","146.98","144.92","3.83M","1.36%"
"09/18/2015","144.51","146.05","146.38","143.98","7.98M","-2.45%"
"09/17/2015","148.14","148.10","149.68","147.30","4.00M","-0.18%"
"09/16/2015","148.41","147.84","148.89","147.54","2.80M","0.60%"
"09/15/2015","147.53","146.60","147.93","145.76","2.72M","1.29%"
"09/14/2015","145.65","147.37","147.37","145.41","3.23M","-1.17%"
"09/11/2015","147.37","145.91","147.50","145.67","3.12M","0.80%"
"09/10/2015","146.20","145.85","147.16","144.51","3.46M","0.79%"
"09/09/2015","145.05","148.74","149.04","144.85","3.41M","-1.48%"
"09/08/2015","147.23","145.86","147.34","145.66","3.93M","2.46%"
"09/04/2015","143.70","144.57","145.40","143.32","4.20M","-2.10%"
"09/03/2015","146.78","146.05","148.03","145.77","3.60M","1.19%"
"09/02/2015","145.05","144.74","145.08","143.18","4.25M","1.66%"
"09/01/2015","142.68","144.91","144.98","141.85","5.27M","-3.52%"
"08/31/2015","147.89","147.38","148.40","146.26","4.09M","-0.06%"
"08/28/2015","147.98","147.75","148.20","147.18","4.08M","-0.38%"
"08/27/2015","148.54","148.50","148.97","145.66","4.98M","1.25%"
"08/26/2015","146.70","144.09","146.98","142.14","6.22M","4.07%"
"08/25/2015","140.96","146.94","147.11","140.62","7.07M","-1.75%"
"08/24/2015","143.47","143.47","147.76","142.32","10.19M","-3.61%"
"08/21/2015","148.85","151.50","153.19","148.70","7.36M","-2.50%"
"08/20/2015","152.66","152.74","153.91","152.50","4.01M","-0.83%"
"08/19/2015","153.94","155.15","155.67","153.41","4.21M","-1.33%"
"08/18/2015","156.01","155.51","156.52","155.25","2.02M","-0.19%"
"08/17/2015","156.31","155.20","156.69","154.70","2.25M","0.36%"
"08/14/2015","155.75","155.00","156.21","154.58","3.23M","0.44%"
"08/13/2015","155.07","156.06","156.09","154.32","2.53M","-0.70%"
"08/12/2015","156.16","154.26","156.52","153.95","3.62M","0.42%"
"08/11/2015","155.51","155.96","155.99","154.86","3.17M","-0.79%"
"08/10/2015","156.75","156.77","157.47","156.12","4.61M","1.05%"
"08/07/2015","155.12","155.89","156.25","154.34","3.79M","-0.77%"
"08/06/2015","156.32","157.13","157.54","156.18","3.00M","-1.00%"
"08/05/2015","157.90","159.10","159.54","157.48","3.47M","0.19%"
"08/04/2015","157.60","158.40","158.82","156.87","5.26M","-0.70%"
"08/03/2015","158.71","161.70","161.85","157.90","4.62M","-2.02%"
"07/31/2015","161.99","161.40","162.06","160.63","3.58M","0.64%"
"07/30/2015","160.96","160.50","161.40","159.75","1.99M","-0.08%"
"07/29/2015","161.09","160.00","161.50","159.39","3.38M","0.65%"
"07/28/2015","160.05","159.91","160.19","158.50","2.72M","0.62%"
"07/27/2015","159.07","159.00","160.18","158.60","3.71M","-0.43%"
"07/24/2015","159.75","161.29","161.93","159.41","3.78M","-1.22%"
"07/23/2015","161.73","160.27","162.75","159.83","5.03M","0.86%"
"07/22/2015","160.35","162.73","163.07","159.70","7.18M","-1.67%"
"07/21/2015","163.07","164.34","166.35","162.02","13.75M","-5.86%"
"07/20/2015","173.22","172.79","173.78","172.14","7.38M","0.41%"
"07/17/2015","172.51","170.33","172.52","170.10","4.36M","0.88%"
"07/16/2015","171.00","169.47","171.09","169.16","3.53M","1.47%"
"07/15/2015","168.53","168.48","169.27","168.00","2.00M","-0.05%"
"07/14/2015","168.61","169.43","169.54","168.24","3.03M","-0.45%"
"07/13/2015","169.38","167.93","169.89","167.52","4.23M","1.46%"
"07/10/2015","166.95","165.66","167.40","165.51","4.54M","1.89%"
"07/09/2015","163.85","165.34","165.51","163.70","4.20M","0.42%"
"07/08/2015","163.16","164.00","164.94","162.68","2.78M","-1.12%"
"07/07/2015","165.00","164.94","165.35","162.23","3.55M","0.16%"
"07/06/2015","164.73","163.83","165.23","163.52","3.08M","-0.22%"
"07/02/2015","165.09","165.05","165.32","164.42","2.85M","0.36%"
"07/01/2015","164.49","163.97","165.61","163.60","3.21M","1.13%"
"06/30/2015","162.66","163.99","164.00","162.12","3.60M","-0.19%"
"06/29/2015","162.97","163.92","165.35","162.89","3.31M","-1.50%"
"06/26/2015","165.46","166.23","166.81","165.23","8.95M","-0.37%"
"06/25/2015","166.08","167.80","168.13","166.08","2.41M","-0.53%"
"06/24/2015","166.97","168.71","168.84","166.83","3.55M","-0.98%"
"06/23/2015","168.62","168.38","169.97","167.57","3.70M","0.53%"
"06/22/2015","167.73","167.65","168.34","167.20","2.34M","0.44%"
"06/19/2015","166.99","167.62","168.42","166.77","7.07M","-0.75%"
"06/18/2015","168.25","167.05","168.72","167.05","3.33M","0.65%"
"06/17/2015","167.17","167.00","167.85","166.10","2.86M","0.20%"
"06/16/2015","166.84","166.33","167.40","165.91","3.25M","0.35%"
"06/15/2015","166.26","165.33","166.44","164.25","4.25M","-0.44%"
"06/12/2015","166.99","168.23","168.30","166.69","3.07M","-1.06%"
"06/11/2015","168.78","169.26","170.44","168.54","3.46M","-0.08%"
"06/10/2015","168.92","166.49","169.39","166.06","4.68M","1.96%"
"06/09/2015","165.68","165.34","166.02","163.37","3.40M","0.21%"
"06/08/2015","165.34","167.17","167.28","165.02","3.76M","-1.23%"
"06/05/2015","167.40","168.25","168.91","167.20","3.10M","-0.58%"
"06/04/2015","168.38","169.53","170.60","167.93","3.08M","-0.91%"
"06/03/2015","169.92","170.50","171.56","169.63","2.13M","0.16%"
"06/02/2015","169.65","169.66","170.45","168.43","2.57M","-0.31%"
"06/01/2015","170.18","170.21","171.04","169.03","2.99M","0.31%"
"05/29/2015","169.65","171.35","171.35","169.65","4.09M","-1.20%"
"05/28/2015","171.71","171.45","171.84","170.66","1.73M","-0.17%"
"05/27/2015","172.00","171.16","172.48","170.49","2.76M","1.10%"
"05/26/2015","170.13","172.11","172.12","169.13","3.85M","-1.21%"
"05/22/2015","172.22","173.04","173.39","172.19","2.85M","-0.65%"
"05/21/2015","173.34","173.32","174.14","173.03","2.30M","-0.24%"
"05/20/2015","173.76","173.33","174.44","172.46","2.30M","0.16%"
"05/19/2015","173.48","172.97","173.75","171.93","2.52M","0.24%"
"05/18/2015","173.06","173.44","173.49","172.30","1.97M","-0.12%"
"05/15/2015","173.26","173.91","174.41","172.60","2.92M","-0.45%"
"05/14/2015","174.05","173.50","174.40","173.22","2.44M","1.03%"
"05/13/2015","172.28","171.24","172.74","170.75","2.46M","1.01%"
"05/12/2015","170.55","170.55","171.49","168.84","2.96M","-0.33%"
"05/11/2015","171.12","172.65","172.99","170.86","2.66M","-0.90%"
"05/08/2015","172.68","172.94","173.33","172.24","3.09M","0.99%"
"05/07/2015","170.99","169.63","171.98","169.04","2.47M","0.55%"
"05/06/2015","170.05","172.90","174.05","168.86","3.61M","-1.75%"
"05/05/2015","173.08","173.51","174.23","171.96","3.59M","-0.51%"
"05/04/2015","173.97","174.47","176.30","173.70","4.03M","0.17%"
"05/01/2015","173.67","173.20","174.00","172.42","3.31M","1.39%"
"04/30/2015","171.29","173.77","174.28","170.30","5.06M","-1.78%"
"04/29/2015","174.40","173.40","175.13","172.80","4.52M","0.28%"
"04/28/2015","173.92","170.83","174.69","170.02","5.82M","1.87%"
"04/27/2015","170.73","170.89","171.49","170.30","3.17M","0.56%"
"04/24/2015","169.78","170.23","170.85","168.74","3.89M","-0.27%"
"04/23/2015","170.24","165.23","171.91","165.14","8.24M","2.95%"
"04/22/2015","165.36","164.39","166.00","162.89","4.02M","0.67%"
"04/21/2015","164.26","166.07","167.38","164.05","9.68M","-1.14%"
"04/20/2015","166.16","162.10","166.64","161.90","9.61M","3.42%"
"04/17/2015","160.67","161.75","161.86","160.03","4.31M","-1.51%"
"04/16/2015","163.13","163.31","163.98","162.54","3.14M","-0.61%"
"04/15/2015","164.13","162.63","164.96","162.50","3.50M","1.13%"
"04/14/2015","162.30","162.42","162.74","160.79","2.72M","-0.05%"
"04/13/2015","162.38","162.37","164.00","162.36","3.87M","-0.29%"
"04/10/2015","162.86","162.34","163.33","161.25","2.52M","0.32%"
"04/09/2015","162.34","161.70","162.47","160.72","2.26M","0.30%"
"04/08/2015","161.85","161.72","163.55","161.01","2.52M","-0.14%"
"04/07/2015","162.07","161.67","163.84","161.62","3.15M","0.02%"
"04/06/2015","162.04","159.69","162.80","158.70","3.47M","0.99%"
"04/02/2015","160.45","159.52","162.54","158.89","4.67M","0.80%"
"04/01/2015","159.18","160.23","160.62","158.39","3.70M","-0.82%"
"03/31/2015","160.50","161.08","162.33","160.40","4.26M","-1.33%"
"03/30/2015","162.67","161.31","163.60","161.25","4.14M","1.42%"
"03/27/2015","160.40","160.79","160.90","159.23","3.48M","-0.12%"
"03/26/2015","160.59","159.27","161.25","158.91","4.40M","0.87%"
"03/25/2015","159.20","163.08","163.08","159.20","5.43M","-2.33%"
"03/24/2015","163.00","164.79","164.89","162.90","4.35M","-0.99%"
"03/23/2015","164.63","162.77","165.35","162.73","5.93M","1.07%"
"03/20/2015","162.88","160.95","163.00","160.35","9.01M","1.92%"
"03/19/2015","159.81","159.70","160.92","158.81","3.88M","0.00%"
"03/18/2015","159.81","156.85","160.70","155.80","5.74M","1.82%"
"03/17/2015","156.96","156.20","157.29","155.37","3.31M","-0.08%"
"03/16/2015","157.08","155.05","157.09","154.80","3.75M","1.81%"
"03/13/2015","154.28","157.46","157.52","153.40","6.06M","-2.34%"
"03/12/2015","157.98","156.27","158.72","156.27","4.57M","0.75%"
"03/11/2015","156.80","158.57","159.14","155.94","5.71M","-0.64%"
"03/10/2015","157.81","159.60","160.23","157.81","4.60M","-1.84%"
"03/09/2015","160.77","158.20","161.15","158.20","5.19M","1.43%"
"03/06/2015","158.50","160.19","161.44","158.06","4.54M","-1.66%"
"03/05/2015","161.18","159.86","161.50","159.70","3.79M","1.10%"
"03/04/2015","159.42","160.54","160.56","158.72","3.63M","-1.00%"
"03/03/2015","161.03","160.27","161.75","160.00","3.23M","0.34%"
"03/02/2015","160.48","161.68","161.89","159.81","5.92M","-0.90%"
"02/27/2015","161.94","161.05","162.29","160.16","4.41M","0.67%"
"02/26/2015","160.87","163.74","164.14","159.77","7.11M","-1.19%"
"02/25/2015","162.81","164.94","164.96","162.58","4.00M","-1.23%"
"02/24/2015","164.83","162.49","164.99","161.51","4.70M","1.18%"
"02/23/2015","162.91","164.23","164.40","162.50","2.71M","-0.45%"
"02/20/2015","163.65","163.64","164.34","162.09","3.35M","-0.15%"
"02/19/2015","163.89","162.05","164.49","161.44","3.50M","1.05%"
"02/18/2015","162.19","161.86","162.47","160.64","4.36M","0.76%"
"02/17/2015","160.96","159.75","161.41","159.73","2.89M","0.35%"
"02/13/2015","160.40","158.78","160.80","158.64","3.71M","1.19%"
"02/12/2015","158.52","158.72","159.50","158.09","3.33M","0.20%"
"02/11/2015","158.20","157.76","159.09","157.17","3.63M","-0.23%"
"02/10/2015","158.56","156.74","158.56","155.08","4.44M","1.80%"
"02/09/2015","155.75","156.00","157.50","155.40","3.06M","-0.62%"
"02/06/2015","156.72","157.34","158.08","156.23","3.26M","-0.75%"
"02/05/2015","157.91","157.29","158.59","157.15","5.25M","0.61%"
"02/04/2015","156.96","157.21","158.71","156.70","3.68M","-0.95%"
"02/03/2015","158.47","154.75","158.60","154.75","5.54M","2.46%"
"02/02/2015","154.66","154.00","154.66","151.51","4.71M","0.88%"
"01/30/2015","153.31","153.91","155.24","153.04","6.56M","-1.40%"
"01/29/2015","155.48","151.38","155.58","149.52","8.32M","2.59%"
"01/28/2015","151.55","154.00","154.53","151.55","4.50M","-1.38%"
"01/27/2015","153.67","154.94","155.09","152.59","5.66M","-1.72%"
"01/26/2015","156.36","158.26","159.46","155.77","7.89M","0.31%"
"01/23/2015","155.87","155.03","157.60","154.89","4.83M","0.31%"
"01/22/2015","155.39","151.94","155.72","151.76","6.12M","2.17%"
"01/21/2015","152.09","153.03","154.50","151.07","11.90M","-3.10%"
"01/20/2015","156.95","156.70","157.33","154.03","8.39M","-0.12%"
"01/16/2015","157.14","153.82","157.63","153.82","5.76M","1.66%"
"01/15/2015","154.57","156.69","156.97","154.16","4.25M","-0.79%"
"01/14/2015","155.80","154.86","156.49","153.74","4.69M","-0.64%"
"01/13/2015","156.81","157.26","159.97","155.68","4.38M","0.24%"
"01/12/2015","156.44","159.00","159.25","155.76","4.19M","-1.68%"
"01/09/2015","159.11","158.42","160.34","157.25","4.49M","0.44%"
"01/08/2015","158.42","156.24","159.04","155.55","4.24M","2.17%"
"01/07/2015","155.05","157.20","157.20","154.03","4.70M","-0.65%"
"01/06/2015","156.07","159.67","159.96","155.17","6.15M","-2.16%"
"01/05/2015","159.51","161.27","161.27","159.19","4.88M","-1.57%"
"01/02/2015","162.06","161.31","163.31","161.00","5.53M","1.01%"
"12/31/2014","160.44","160.41","161.50","160.38","4.01M","0.24%"
"12/30/2014","160.05","160.02","160.82","159.79","2.83M","-0.29%"
"12/29/2014","160.51","162.00","162.34","159.45","3.33M","-1.13%"
"12/26/2014","162.34","162.27","163.09","162.01","1.91M","0.32%"
"12/24/2014","161.82","162.88","162.99","161.61","1.87M","-0.26%"
"12/23/2014","162.24","162.23","162.90","161.61","4.04M","0.50%"
"12/22/2014","161.44","158.33","161.91","158.33","4.68M","1.85%"
"12/19/2014","158.51","157.49","160.41","157.49","8.86M","0.53%"
"12/18/2014","157.68","153.58","157.68","153.30","7.30M","3.78%"
"12/17/2014","151.93","151.52","153.31","151.11","5.14M","0.34%"
"12/16/2014","151.41","152.03","154.89","150.50","6.78M","-1.08%"
"12/15/2014","153.06","155.93","156.74","152.84","6.50M","-1.49%"
"12/12/2014","155.38","160.25","160.50","155.33","8.61M","-3.53%"
"12/11/2014","161.07","160.82","162.93","160.52","3.99M","0.35%"
"12/10/2014","160.51","163.01","163.33","160.03","4.08M","-1.52%"
"12/09/2014","162.99","160.84","163.02","160.80","3.87M","0.70%"
"12/08/2014","161.86","163.29","163.29","161.54","2.85M","-0.86%"
"12/05/2014","163.27","163.61","164.50","162.91","3.01M","-0.48%"
"12/04/2014","164.05","164.01","164.50","163.01","3.86M","-0.29%"
"12/03/2014","164.52","162.47","164.52","162.00","6.43M","1.14%"
"12/02/2014","162.67","162.47","162.73","161.64","3.47M","0.70%"
"12/01/2014","161.54","161.64","163.31","161.35","4.17M","-0.39%"
"11/28/2014","162.17","162.75","163.37","161.44","2.41M","0.14%"
"11/26/2014","161.95","161.93","162.10","161.01","3.97M","0.12%"
"11/25/2014","161.76","162.65","163.50","161.56","4.06M","-0.24%"
"11/24/2014","162.15","161.54","163.86","161.06","6.62M","0.76%"
"11/21/2014","160.92","161.83","161.95","160.75","4.08M","0.17%"
"11/20/2014","160.64","160.95","161.50","159.80","4.18M","-0.49%"
"11/19/2014","161.43","162.05","162.10","160.96","3.80M","-0.28%"
"11/18/2014","161.89","164.73","164.75","161.89","5.41M","-1.38%"
"11/17/2014","164.16","164.16","164.97","163.72","4.80M","0.00%"
"11/14/2014","164.16","162.10","164.49","161.69","4.98M","0.84%"
"11/13/2014","162.79","162.00","162.80","161.80","3.24M","0.54%"
"11/12/2014","161.92","162.28","163.00","161.76","3.38M","-0.85%"
"11/11/2014","163.30","163.70","163.90","162.60","3.54M","-0.12%"
"11/10/2014","163.49","161.90","164.47","161.61","4.96M","0.88%"
"11/07/2014","162.07","161.42","162.21","160.85","3.49M","0.38%"
"11/06/2014","161.46","161.28","161.53","160.05","4.07M","-0.22%"
"11/05/2014","161.82","163.13","163.54","161.56","4.10M","-0.51%"
"11/04/2014","162.65","164.34","164.36","162.24","4.25M","-1.04%"
"11/03/2014","164.36","164.25","164.54","163.38","4.69M","-0.02%"
"10/31/2014","164.40","165.48","165.59","163.62","5.82M","0.03%"
"10/30/2014","164.35","163.50","164.62","163.02","3.90M","0.54%"
"10/29/2014","163.46","164.33","164.62","162.76","4.74M","-0.09%"
"10/28/2014","163.60","162.00","163.60","161.80","7.90M","1.07%"
"10/27/2014","161.87","162.00","162.91","161.81","4.99M","-0.13%"
"10/24/2014","162.08","162.08","162.44","161.45","6.65M","-0.06%"
"10/23/2014","162.18","162.12","162.83","161.54","7.60M","0.24%"
"10/22/2014","161.79","162.41","165.41","161.10","11.09M","-0.88%"
"10/21/2014","163.23","166.40","166.68","161.68","20.95M","-3.47%"
"10/20/2014","169.10","166.84","170.33","166.69","23.42M","-7.11%"
"10/17/2014","182.05","181.24","182.84","180.22","4.35M","1.23%"
"10/16/2014","179.84","179.80","181.48","178.69","5.58M","-1.05%"
"10/15/2014","181.75","182.46","183.79","178.75","6.90M","-1.12%"
"10/14/2014","183.80","184.89","185.72","183.59","3.92M","0.15%"
"10/13/2014","183.52","185.49","186.65","183.42","3.60M","-1.30%"
"10/10/2014","185.93","185.86","187.74","185.10","5.09M","-0.26%"
